,config,energy,magnetization
0,"[[-1 -1  1 -1 -1  1  1  1 -1 -1  1  1  1  1 -1  1 -1]
 [ 1 -1 -1 -1  1  1  1 -1 -1  1  1 -1 -1  1  1 -1  1]
 [-1  1 -1  1 -1 -1 -1  1 -1 -1  1 -1  1 -1 -1  1  1]
 [ 1 -1  1  1 -1  1  1 -1 -1  1 -1 -1  1  1  1  1 -1]
 [ 1  1  1  1  1  1  1 -1  1  1 -1 -1 -1 -1 -1 -1  1]
 [-1 -1 -1  1  1 -1  1  1  1  1 -1  1 -1 -1 -1  1  1]
 [ 1 -1  1  1  1  1 -1  1  1 -1 -1  1 -1  1 -1 -1  1]
 [ 1  1 -1 -1  1  1 -1  1 -1 -1  1 -1 -1 -1  1 -1  1]
 [-1 -1 -1 -1  1  1 -1 -1  1  1 -1 -1  1  1  1  1  1]
 [-1 -1 -1  1  1 -1 -1 -1  1 -1 -1  1  1 -1  1  1 -1]
 [-1 -1  1  1  1 -1 -1 -1 -1 -1  1  1  1 -1  1  1 -1]
 [ 1  1  1 -1 -1 -1 -1  1  1 -1  1  1 -1 -1 -1 -1  1]
 [-1  1 -1 -1 -1 -1 -1  1 -1  1 -1  1 -1 -1 -1  1 -1]
 [-1  1  1 -1  1  1 -1 -1 -1 -1  1  1 -1 -1 -1  1 -1]
 [-1  1  1 -1  1  1  1 -1 -1 -1 -1  1  1  1  1  1 -1]
 [ 1  1  1 -1 -1 -1 -1 -1  1 -1  1 -1 -1 -1  1 -1  1]
 [ 1 -1  1 -1  1 -1 -1  1  1 -1  1  1  1  1  1  1 -1]]",-0.11764705882352941,-0.0034602076124567475
1,"[[-1 -1 -1  1  1 -1 -1  1  1  1 -1 -1 -1 -1 -1 -1 -1]
 [-1  1  1 -1 -1  1 -1 -1 -1  1 -1  1  1  1  1  1 -1]
 [-1 -1 -1  1 -1  1 -1 -1 -1 -1 -1 -1 -1  1  1 -1 -1]
 [ 1  1  1  1  1 -1  1 -1  1 -1 -1 -1 -1 -1 -1  1 -1]
 [-1 -1 -1  1  1 -1 -1  1 -1 -1 -1 -1  1  1 -1 -1 -1]
 [-1 -1 -1  1 -1  1 -1 -1 -1  1  1 -1  1 -1 -1 -1 -1]
 [-1  1 -1  1  1 -1 -1 -1 -1 -1  1  1  1 -1  1  1  1]
 [ 1 -1 -1 -1  1 -1 -1 -1  1 -1  1 -1  1  1 -1  1  1]
 [-1 -1 -1 -1 -1  1 -1 -1  1 -1 -1 -1  1  1 -1  1  1]
 [ 1  1  1  1  1  1 -1  1  1 -1 -1 -1  1 -1 -1 -1  1]
 [ 1  1  1 -1 -1 -1 -1 -1 -1 -1  1 -1 -1  1 -1  1  1]
 [-1  1 -1 -1 -1 -1 -1 -1 -1 -1  1  1  1 -1  1  1  1]
 [-1  1  1 -1  1  1 -1  1  1 -1  1  1 -1 -1 -1 -1  1]
 [ 1  1  1  1 -1 -1  1  1  1  1 -1 -1 -1 -1  1  1 -1]
 [ 1  1 -1  1 -1 -1 -1  1 -1 -1  1 -1  1  1  1  1 -1]
 [ 1  1 -1 -1 -1  1 -1  1 -1  1  1 -1 -1 -1  1  1  1]
 [-1 -1 -1  1 -1  1 -1  1  1  1 -1  1 -1 -1 -1  1 -1]]",-0.21453287197231835,-0.12110726643598616
2,"[[ 1 -1  1  1  1  1  1 -1 -1 -1 -1 -1  1 -1  1 -1 -1]
 [-1 -1  1  1  1  1  1  1  1  1 -1  1  1  1 -1  1  1]
 [-1 -1 -1 -1  1  1 -1  1  1  1 -1 -1  1 -1  1  1  1]
 [-1  1 -1  1 -1  1  1 -1 -1 -1  1 -1  1 -1  1  1 -1]
 [-1 -1  1 -1 -1 -1 -1 -1  1  1  1 -1 -1  1 -1 -1 -1]
 [-1 -1  1 -1 -1  1 -1  1  1 -1 -1  1 -1  1  1 -1 -1]
 [ 1 -1 -1  1 -1  1 -1  1  1 -1  1 -1 -1 -1 -1 -1 -1]
 [ 1  1 -1  1 -1 -1  1 -1 -1 -1  1 -1 -1  1  1  1 -1]
 [ 1  1 -1  1 -1 -1 -1 -1  1  1  1  1  1 -1 -1  1 -1]
 [ 1 -1  1  1 -1 -1  1 -1 -1  1 -1 -1 -1  1 -1 -1 -1]
 [ 1 -1 -1 -1  1  1 -1  1 -1  1 -1  1 -1  1 -1  1  1]
 [-1  1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1  1  1 -1  1]
 [ 1  1  1 -1 -1  1 -1 -1 -1  1 -1  1  1 -1 -1  1  1]
 [-1 -1  1  1  1  1 -1  1  1  1  1  1 -1 -1  1  1  1]
 [ 1  1 -1 -1  1  1  1  1 -1  1 -1 -1 -1 -1  1 -1 -1]
 [ 1  1 -1  1 -1 -1 -1  1  1  1  1  1 -1 -1  1 -1 -1]
 [ 1  1 -1 -1  1 -1 -1 -1 -1 -1  1  1 -1 -1  1  1  1]]",-0.020761245674740483,-0.031141868512110725
3,"[[ 1 -1 -1 -1 -1  1  1  1  1  1 -1 -1  1  1 -1 -1 -1]
 [ 1  1 -1 -1 -1  1  1 -1  1 -1  1 -1  1 -1  1 -1 -1]
 [ 1 -1  1  1 -1 -1  1 -1 -1 -1 -1 -1  1 -1  1 -1  1]
 [ 1  1  1  1  1  1 -1  1  1 -1 -1  1  1  1 -1  1  1]
 [ 1 -1  1 -1  1 -1  1 -1 -1  1 -1  1 -1  1  1  1 -1]
 [ 1 -1 -1 -1 -1 -1 -1 -1  1 -1  1 -1 -1  1 -1  1 -1]
 [ 1 -1 -1  1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1  1  1]
 [-1  1 -1 -1  1  1 -1  1 -1  1 -1 -1  1 -1 -1  1  1]
 [ 1  1 -1  1  1 -1 -1  1 -1 -1  1  1  1  1 -1 -1 -1]
 [-1 -1 -1  1  1 -1 -1  1 -1 -1  1 -1 -1 -1  1  1 -1]
 [-1 -1 -1  1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1  1 -1 -1 -1  1 -1 -1  1 -1 -1 -1 -1 -1  1 -1  1]
 [-1 -1  1 -1  1 -1 -1 -1 -1  1  1 -1 -1 -1  1  1 -1]
 [ 1 -1 -1 -1  1  1 -1  1  1  1  1  1  1 -1  1  1 -1]
 [-1 -1  1  1 -1  1 -1  1 -1 -1 -1 -1  1 -1 -1 -1  1]
 [-1 -1  1  1  1  1 -1  1 -1 -1 -1 -1  1 -1  1 -1  1]
 [ 1  1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1  1  1 -1  1]]",-0.08996539792387544,-0.15570934256055363
4,"[[-1  1 -1  1 -1  1 -1 -1 -1 -1 -1  1 -1  1 -1 -1  1]
 [-1 -1 -1 -1 -1  1  1  1 -1  1 -1  1 -1 -1 -1 -1  1]
 [ 1 -1  1  1 -1  1 -1  1  1 -1  1  1  1  1 -1  1  1]
 [ 1  1  1  1 -1 -1 -1  1  1  1 -1  1  1 -1  1  1  1]
 [ 1  1  1 -1 -1 -1 -1  1  1 -1  1  1 -1 -1 -1  1 -1]
 [-1 -1  1 -1  1 -1 -1 -1 -1  1  1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1  1 -1  1  1  1  1  1  1 -1 -1 -1  1]
 [ 1 -1 -1  1 -1  1  1 -1  1  1 -1 -1 -1  1  1  1  1]
 [ 1  1  1 -1  1  1 -1 -1  1  1 -1 -1 -1 -1 -1 -1  1]
 [ 1 -1  1  1 -1 -1  1 -1  1 -1  1 -1 -1 -1 -1  1 -1]
 [ 1 -1  1 -1 -1  1  1 -1  1  1 -1 -1  1 -1 -1 -1  1]
 [ 1 -1 -1  1  1  1  1  1  1 -1 -1  1 -1  1 -1  1  1]
 [-1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1  1]
 [-1 -1  1  1  1 -1 -1  1 -1  1 -1  1 -1  1 -1  1 -1]
 [-1 -1  1 -1  1  1  1 -1 -1  1 -1 -1  1  1  1  1 -1]
 [-1 -1 -1  1 -1  1 -1 -1 -1  1  1  1  1 -1  1 -1 -1]
 [ 1  1  1  1 -1 -1  1  1  1 -1  1  1  1 -1 -1  1 -1]]",-0.08996539792387544,-0.031141868512110725
5,"[[-1 -1 -1 -1 -1  1 -1  1  1  1 -1 -1  1 -1  1 -1 -1]
 [ 1  1  1  1  1  1 -1 -1 -1 -1  1  1  1 -1  1 -1 -1]
 [-1 -1  1  1 -1  1  1  1  1  1  1  1  1 -1  1 -1 -1]
 [-1  1  1  1 -1  1  1  1 -1  1  1 -1 -1  1  1 -1  1]
 [ 1 -1 -1  1  1  1  1 -1 -1 -1 -1 -1 -1 -1  1  1  1]
 [ 1  1 -1 -1  1 -1  1 -1  1  1 -1  1 -1 -1 -1 -1 -1]
 [-1  1  1  1  1 -1  1 -1 -1  1 -1 -1 -1 -1  1  1 -1]
 [-1 -1  1  1  1  1 -1  1  1  1  1 -1 -1  1 -1  1 -1]
 [-1  1  1  1  1  1 -1  1 -1  1 -1  1 -1  1  1  1  1]
 [ 1 -1  1  1  1 -1 -1  1 -1  1 -1 -1  1  1  1 -1  1]
 [ 1  1 -1  1  1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1  1]
 [ 1 -1  1  1 -1 -1 -1 -1 -1  1  1 -1 -1 -1  1 -1  1]
 [ 1  1  1 -1 -1  1  1  1  1  1  1  1 -1 -1  1 -1  1]
 [ 1  1  1  1 -1 -1  1 -1 -1 -1 -1  1  1 -1 -1  1  1]
 [-1  1  1  1 -1  1 -1 -1 -1  1  1  1 -1 -1 -1 -1 -1]
 [-1 -1  1  1 -1  1  1 -1  1  1 -1  1 -1  1 -1 -1 -1]
 [-1 -1 -1 -1  1 -1 -1 -1  1 -1  1  1 -1 -1  1 -1 -1]]",-0.22837370242214533,0.02422145328719723
6,"[[-1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1  1 -1 -1 -1  1 -1]
 [ 1 -1 -1  1 -1 -1 -1 -1  1 -1  1  1  1 -1 -1  1  1]
 [-1 -1 -1  1  1  1 -1  1  1  1 -1  1  1  1  1 -1  1]
 [-1  1 -1 -1 -1  1  1  1  1  1  1 -1  1  1 -1 -1  1]
 [ 1  1 -1  1 -1  1  1 -1 -1 -1  1  1 -1 -1  1  1  1]
 [-1  1  1 -1 -1 -1  1 -1 -1 -1 -1  1 -1  1  1  1  1]
 [-1  1  1 -1 -1 -1  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1]
 [ 1 -1 -1 -1 -1  1 -1  1  1  1 -1 -1  1  1  1  1  1]
 [-1  1 -1 -1 -1 -1 -1  1 -1 -1 -1  1  1 -1 -1  1  1]
 [ 1 -1  1  1 -1  1  1  1  1  1  1 -1  1 -1 -1  1 -1]
 [ 1 -1  1  1  1 -1 -1 -1  1  1  1 -1 -1 -1 -1  1  1]
 [ 1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1 -1  1 -1]
 [-1  1 -1 -1 -1 -1 -1  1  1  1  1 -1  1 -1  1  1  1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1 -1 -1  1  1  1]
 [-1  1 -1 -1  1  1 -1  1 -1  1 -1  1  1  1  1  1 -1]
 [-1  1  1 -1 -1 -1  1  1  1  1  1 -1 -1 -1  1  1  1]
 [-1 -1  1 -1 -1  1 -1  1  1 -1  1 -1  1  1 -1 -1  1]]",-0.08996539792387544,-0.05190311418685121
7,"[[-1  1 -1  1  1  1 -1  1 -1  1 -1 -1 -1  1  1  1  1]
 [-1 -1  1  1 -1 -1  1  1  1 -1 -1 -1  1  1 -1 -1 -1]
 [ 1  1 -1  1  1  1 -1  1 -1 -1 -1 -1 -1  1  1  1 -1]
 [ 1  1  1  1  1  1 -1  1  1  1 -1  1  1  1  1  1  1]
 [-1 -1 -1  1  1  1 -1  1  1  1 -1 -1  1 -1  1 -1 -1]
 [ 1  1  1  1  1  1  1 -1  1 -1  1 -1 -1 -1  1 -1  1]
 [ 1 -1  1 -1  1  1  1  1 -1  1  1 -1 -1  1  1  1  1]
 [-1  1 -1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1 -1  1 -1 -1  1 -1  1  1  1  1  1  1 -1  1  1 -1]
 [-1 -1 -1  1  1 -1 -1 -1 -1 -1 -1  1  1 -1  1 -1  1]
 [-1  1 -1  1  1 -1 -1  1 -1 -1 -1  1  1 -1  1 -1  1]
 [-1  1 -1  1 -1 -1 -1  1 -1  1  1 -1  1  1  1  1  1]
 [-1 -1  1 -1 -1  1 -1 -1  1  1  1  1  1 -1 -1 -1 -1]
 [-1  1  1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1  1 -1 -1 -1]
 [-1 -1  1  1  1 -1 -1  1 -1 -1 -1 -1 -1  1 -1 -1 -1]
 [-1 -1  1 -1 -1 -1  1  1 -1 -1 -1 -1 -1  1  1 -1 -1]
 [ 1  1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1  1  1  1]]",-0.2422145328719723,0.05190311418685121
8,"[[-1  1  1  1 -1 -1  1  1  1  1 -1 -1  1 -1  1 -1 -1]
 [ 1  1 -1 -1 -1 -1  1  1  1 -1  1  1  1 -1  1 -1 -1]
 [-1  1  1 -1  1 -1  1 -1 -1 -1  1 -1  1  1  1  1 -1]
 [-1 -1 -1  1 -1  1 -1 -1 -1 -1  1 -1 -1 -1  1 -1 -1]
 [-1 -1 -1 -1 -1 -1  1 -1  1  1 -1  1 -1  1 -1  1 -1]
 [ 1 -1 -1  1  1 -1  1  1  1  1  1  1  1  1 -1 -1 -1]
 [ 1  1  1 -1 -1 -1  1 -1 -1  1  1 -1 -1  1 -1  1  1]
 [ 1 -1  1 -1  1 -1  1  1 -1  1  1 -1  1  1  1 -1  1]
 [-1  1  1 -1  1 -1 -1  1  1 -1  1  1  1  1  1 -1  1]
 [-1 -1 -1  1 -1 -1 -1  1  1  1  1 -1  1  1  1  1  1]
 [-1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1  1 -1 -1  1  1]
 [-1 -1 -1  1  1 -1  1  1  1  1  1 -1  1 -1 -1 -1 -1]
 [ 1  1 -1 -1 -1  1  1 -1  1  1  1 -1  1  1 -1 -1  1]
 [ 1 -1 -1 -1  1  1  1  1 -1 -1 -1  1 -1 -1  1 -1 -1]
 [-1 -1  1 -1 -1 -1 -1 -1  1  1  1  1 -1  1  1  1 -1]
 [ 1 -1  1  1  1  1 -1  1 -1  1 -1 -1  1 -1 -1  1  1]
 [ 1  1 -1  1 -1  1  1  1 -1 -1 -1  1  1  1  1 -1  1]]",-0.06228373702422145,0.01730103806228374
9,"[[-1 -1  1 -1 -1  1 -1 -1  1  1 -1 -1  1  1  1  1 -1]
 [-1 -1 -1 -1  1  1  1 -1 -1 -1 -1  1  1  1  1  1 -1]
 [-1  1 -1 -1  1  1 -1 -1  1  1  1  1  1  1  1 -1 -1]
 [-1 -1 -1 -1  1  1 -1  1  1 -1  1 -1 -1 -1 -1 -1 -1]
 [ 1  1 -1 -1 -1 -1  1  1 -1 -1  1 -1  1 -1  1  1  1]
 [ 1 -1 -1  1 -1  1 -1  1  1  1  1 -1  1  1  1  1 -1]
 [-1  1  1 -1  1  1 -1  1 -1  1 -1 -1 -1  1 -1  1  1]
 [-1  1 -1 -1 -1 -1 -1 -1  1  1  1 -1 -1  1  1  1 -1]
 [-1 -1 -1 -1  1 -1 -1 -1 -1  1 -1 -1 -1 -1  1  1 -1]
 [ 1  1 -1 -1 -1  1  1 -1 -1 -1 -1 -1  1 -1 -1 -1  1]
 [ 1 -1 -1 -1 -1  1 -1 -1  1  1  1 -1 -1  1  1  1  1]
 [ 1  1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1]
 [-1  1  1 -1  1  1  1 -1 -1 -1 -1  1  1 -1 -1  1  1]
 [ 1 -1  1  1  1  1  1 -1 -1 -1  1 -1 -1 -1  1 -1  1]
 [ 1 -1 -1 -1 -1  1  1 -1 -1  1 -1 -1 -1  1 -1  1  1]
 [-1  1 -1  1 -1 -1  1  1 -1  1 -1 -1 -1  1  1 -1  1]
 [-1 -1 -1  1  1  1  1  1 -1  1 -1 -1 -1 -1  1 -1 -1]]",-0.2422145328719723,-0.10034602076124567
