,config,energy,magnetization
0,"[[ 1  1 -1  1  1 -1 -1  1  1  1]
 [-1 -1 -1  1  1  1 -1 -1 -1 -1]
 [ 1  1  1 -1  1 -1 -1 -1  1  1]
 [-1 -1 -1 -1 -1  1 -1  1  1  1]
 [-1  1  1  1 -1  1 -1 -1  1  1]
 [ 1 -1 -1 -1  1 -1 -1 -1 -1 -1]
 [-1  1 -1 -1  1  1 -1  1  1  1]
 [ 1  1 -1  1 -1 -1  1  1  1  1]
 [ 1  1  1 -1  1  1 -1 -1  1  1]
 [ 1  1 -1 -1  1  1 -1 -1 -1  1]]",-0.08,0.06
1,"[[ 1 -1  1  1 -1 -1 -1  1 -1 -1]
 [ 1 -1  1 -1  1 -1  1  1  1  1]
 [ 1  1  1  1 -1  1 -1 -1  1  1]
 [-1 -1 -1 -1  1 -1  1  1  1  1]
 [-1  1  1 -1  1  1  1 -1  1 -1]
 [-1 -1  1 -1 -1  1 -1 -1  1  1]
 [ 1  1 -1 -1 -1  1  1  1  1  1]
 [ 1 -1 -1 -1  1  1  1  1  1  1]
 [ 1  1 -1  1 -1 -1 -1  1  1  1]
 [ 1 -1 -1  1 -1 -1 -1  1  1 -1]]",-0.2,0.14
2,"[[ 1  1 -1 -1 -1  1 -1  1  1  1]
 [ 1  1  1 -1 -1 -1  1 -1  1  1]
 [ 1  1  1 -1 -1 -1  1 -1 -1  1]
 [ 1  1  1  1 -1  1  1 -1 -1  1]
 [-1  1  1  1 -1  1  1  1 -1 -1]
 [-1 -1  1  1 -1 -1 -1  1  1  1]
 [-1  1 -1  1  1 -1  1 -1  1 -1]
 [ 1 -1  1  1  1 -1  1 -1  1 -1]
 [ 1  1  1 -1  1  1 -1 -1  1 -1]
 [-1  1  1  1  1  1 -1  1  1 -1]]",-0.28,0.18
3,"[[-1 -1 -1  1  1  1 -1  1  1 -1]
 [-1 -1 -1  1  1 -1 -1 -1  1 -1]
 [ 1 -1 -1 -1 -1 -1  1  1  1 -1]
 [ 1  1 -1 -1 -1 -1  1 -1 -1  1]
 [ 1  1 -1 -1  1  1  1  1 -1 -1]
 [ 1 -1  1  1  1 -1 -1 -1 -1 -1]
 [ 1  1 -1 -1  1  1  1 -1 -1 -1]
 [-1 -1 -1  1 -1  1  1  1 -1 -1]
 [-1 -1 -1  1  1 -1  1  1  1  1]
 [-1 -1  1 -1 -1 -1 -1 -1  1 -1]]",-0.28,-0.14
4,"[[ 1 -1 -1 -1 -1  1 -1  1  1  1]
 [-1  1 -1  1  1  1  1  1 -1 -1]
 [ 1 -1  1  1  1 -1  1  1  1  1]
 [ 1 -1 -1  1  1  1  1  1 -1 -1]
 [ 1  1 -1 -1 -1  1  1  1 -1 -1]
 [ 1  1 -1  1 -1 -1  1  1 -1 -1]
 [ 1  1 -1 -1  1 -1  1 -1 -1 -1]
 [-1 -1 -1 -1  1  1  1 -1 -1  1]
 [-1  1 -1  1 -1 -1 -1 -1 -1  1]
 [ 1 -1 -1 -1 -1 -1 -1 -1  1  1]]",-0.32,-0.02
5,"[[ 1 -1 -1 -1  1  1  1  1  1  1]
 [-1  1  1  1  1 -1  1 -1 -1 -1]
 [-1  1 -1 -1  1 -1 -1  1 -1 -1]
 [-1  1  1 -1  1  1 -1  1  1 -1]
 [-1  1  1  1  1 -1  1 -1  1 -1]
 [ 1 -1  1  1  1  1  1 -1  1 -1]
 [ 1 -1 -1 -1  1 -1 -1 -1 -1  1]
 [ 1  1 -1 -1 -1 -1 -1  1  1 -1]
 [-1 -1 -1 -1  1  1  1 -1  1  1]
 [-1  1 -1  1 -1  1 -1  1  1 -1]]",0.04,0.02
6,"[[ 1  1 -1 -1 -1 -1  1  1  1 -1]
 [ 1  1 -1  1  1  1 -1 -1 -1 -1]
 [-1  1 -1  1 -1  1 -1 -1 -1 -1]
 [ 1  1  1  1 -1 -1 -1 -1 -1  1]
 [ 1  1 -1 -1  1  1  1 -1  1 -1]
 [-1 -1  1  1  1 -1 -1  1 -1 -1]
 [ 1  1  1  1  1  1  1 -1 -1  1]
 [ 1  1  1  1  1 -1  1 -1 -1  1]
 [-1  1  1 -1  1 -1 -1 -1 -1  1]
 [-1  1 -1 -1 -1  1 -1  1 -1 -1]]",-0.2,0.0
7,"[[ 1  1 -1 -1 -1 -1  1  1  1  1]
 [ 1 -1  1  1  1  1 -1 -1 -1  1]
 [-1  1  1  1  1  1  1 -1  1 -1]
 [ 1 -1  1 -1 -1  1 -1 -1  1  1]
 [ 1  1  1 -1 -1 -1 -1  1 -1  1]
 [ 1  1  1 -1  1 -1 -1 -1  1  1]
 [ 1 -1 -1 -1 -1 -1 -1  1 -1  1]
 [-1 -1 -1  1  1  1  1 -1  1 -1]
 [ 1 -1 -1  1 -1 -1  1 -1 -1 -1]
 [ 1 -1 -1  1  1  1 -1 -1 -1  1]]",-0.08,0.02
8,"[[-1  1 -1  1  1 -1 -1 -1 -1 -1]
 [ 1  1  1 -1  1 -1  1 -1 -1  1]
 [ 1  1 -1 -1 -1  1  1 -1  1  1]
 [ 1 -1 -1 -1 -1  1 -1  1 -1 -1]
 [-1  1 -1  1  1  1  1 -1 -1 -1]
 [-1 -1  1 -1  1 -1  1  1 -1 -1]
 [ 1 -1  1  1  1 -1  1  1 -1 -1]
 [-1  1  1 -1  1  1 -1 -1 -1  1]
 [ 1  1 -1 -1 -1  1 -1 -1 -1 -1]
 [-1 -1  1  1  1  1  1 -1 -1  1]]",0.0,-0.06
9,"[[-1  1  1  1 -1 -1 -1  1 -1 -1]
 [ 1  1 -1  1  1 -1  1  1  1 -1]
 [ 1 -1 -1 -1 -1 -1 -1 -1 -1  1]
 [-1 -1  1 -1 -1  1  1 -1 -1 -1]
 [ 1 -1 -1  1 -1  1  1 -1  1  1]
 [ 1 -1  1 -1 -1 -1 -1 -1  1  1]
 [-1 -1 -1 -1  1  1 -1  1  1  1]
 [-1  1  1  1  1  1 -1  1  1 -1]
 [ 1  1 -1 -1 -1  1 -1 -1  1  1]
 [ 1  1  1  1  1 -1 -1  1  1 -1]]",-0.16,0.0
